,screen_name,text,created_at,lan,location,player,sentiment,latitude,longitude,country
1268,lewisjonesmusic,Off you pop with your nonsensical bollocks. Stick to the GrEaLiSh s,2020-08-05 16:31:19,en,"Berlin, Germany",Jack,0.0,52.52000659999999,13.404954,Germany
1269,avfcnews2019,"Mings, McGinn, Grealish - Transfer update on every Aston Villa player linked with a move away",2020-08-05 16:31:33,en,aston villa,Jack,0.0,,,
1270,avfc_david,": For those saying we should be aiming higher than signing players from the Championship, dont forget that Grealish, McGinn",2020-08-05 16:32:03,en,"West Midlands, England",Jack,0.25,52.4750743,-1.8298330000000003,United Kingdom
1271,FourFourTwo,Aston Villa are reportedly ready to offer Jack Grealish the highest salary in the club's history to convince him,2020-08-05 16:32:04,en,"London, England",Jack,0.2,51.5073509,-0.12775830000000002,United Kingdom
1272,ShaunPK92,"It's always hilarious that, the price is whatever the selling club decides. Grealish is another ezample,",2020-08-05 17:40:36,en,"Kippax, England",Jack,0.5,53.76686899999999,-1.370976,United Kingdom
1273,Blackmoreee,: Jack Grealish is set to be offered a new five year contract worth 100k a week. Tyrone Mings &amp; John McGinn will also be of,2020-08-05 17:42:02,en,"Southampton, England",Jack,0.21818181818181812,50.90970040000001,-1.4043508999999998,United Kingdom
1274,roryocg,Not sure where Grealish would fit in tbh,2020-08-05 17:44:26,en,"Kilkenny, Ireland",Jack,0.07500000000000001,52.654145400000004,-7.2447879,Ireland
1275,kbharianaceh,"Cegah Grealish ke MU, Aston Villa Sodorkan KenaikanGaji",2020-08-05 17:46:22,in,Banda Aceh,Jack,0.0,5.5482904,95.3237559,Indonesia
1276,SJCOOPS_,Its obviously not the case is it? AV said 80m for Grealish or do one and we did o,2020-08-05 17:49:10,en,wigan,Jack,0.0,53.5450645,-2.6325074,United Kingdom
1277,josemramirez26,Ya haban hecho la temporada pasada y son Grealish y 10 ms,2020-08-05 17:51:18,es,Uruguay,Jack,0.0,53.1423672,-7.692053599999999,Ireland
1278,mrichoboolins,transfer news tsa rona di stressa go nale team ka bo yone.... next week go trenda Jack Grealish,2020-08-05 18:20:00,tl,Gaborone,Jack,0.0,-24.6282079,25.9231471,Botswana
1279,Andrebcfc24,: Grealish at 17 Bellingham at 17 Wonder kid,2020-08-05 18:21:21,en,"Birmingham, England",Jack,0.0,52.48624299999999,-1.8904009999999998,United Kingdom
1280,sexy_ghanaian,Announce Grealish,2020-08-05 18:22:14,en,London/Southampton,Jack,0.0,51.5110989,-0.12219080000000002,United Kingdom
1281,SeanHol39089326,": Got to feel sorry for #MUFC being 'bullied' by #AVFC and #BVB , who are refusing to sell them Grealish and Sancho on t",2020-08-05 18:23:02,en,"England, United Kingdom",Jack,-0.5,52.3555177,-1.1743197,United Kingdom
1282,MagicallMcginn,Greasy grealish deserved it,2020-08-05 18:23:37,en,Top of the holte,Jack,0.0,,,
1283,ProjectB6_,": Looking back on when we first met, I can not escape and I cannot forget, Grealish youre the one, You still turn me on, Y",2020-08-05 18:23:41,en,ProjectBSix@gmail.com,Jack,0.125,51.5073509,-0.12775830000000002,United Kingdom
1284,AVFC_espanol,: Aston Villa quiere darle a Jack Grealish un aumento de sueldo para tratar de convencerlo de que se quede la prxima te,2020-08-05 18:24:48,es,"Villa Park, Birmingham",Jack,0.0,52.509111700000005,-1.8847828000000002,United Kingdom
1285,BenBCFC34,If grealish at 16 was wanted by Dortmund and man united then hed of went,2020-08-05 18:25:59,en,"Birmingham, England",Jack,0.0,52.48624299999999,-1.8904009999999998,United Kingdom
1286,FootyFansFC,#FOOTBALL Rumor: Aston Villa offer Grealish new contract to snub United,2020-08-05 18:26:07,en,United Kingdom,Jack,0.13636363636363635,53.1423672,-7.692053599999999,Ireland
1287,hjd____,16. Villa. Grealish makes things happen so they must keep him at all costs. On their day a really good side but the,2020-08-05 18:30:38,en,UK,Jack,0.7,52.48624299999999,-1.8904009999999998,United Kingdom
1288,FourFourTwo,: How would Jack Grealish fit into Solskjaer's system? gets out his tactics board to look at 5 ways Man Un,2020-08-05 18:32:01,en,"London, England",Jack,0.4,51.5073509,-0.12775830000000002,United Kingdom
1289,therealbunene,Glad it's your own premier league team. I'd put Hojbjerg for Henderson &amp; Jack Grealish for Fernandes.,2020-08-05 18:33:58,en,Cape Town ,Jack,0.55,-33.9248685,18.424055300000003,South Africa
1290,AlwaystheVillan,How much you want for Grealish? He's not for sale. Everything has a price. How much? He's not for sal,2020-08-05 18:34:05,en,"Birmingham, England",Jack,0.2,52.48624299999999,-1.8904009999999998,United Kingdom
1291,AkinlaluA,Did Grealish come to mind?,2020-08-05 18:37:47,en,"Akure, Nigeria",Jack,0.0,7.257132500000001,5.2057908999999984,Nigeria
1292,plainoldsi,: Aston Villa top goalscorers 2019/20: Grealish - 10 Trezeguet - 7 Hourihane - 7,2020-08-05 18:38:34,en,United Kingdom,Jack,0.5,54.978252000000005,-1.61778,United Kingdom
1293,_ElliotAV,: How much you want for Grealish? He's not for sale. Everything has a price. How much? He's not for sale.,2020-08-05 18:38:45,en,"Birmingham, England",Jack,0.2,52.48624299999999,-1.8904009999999998,United Kingdom
1294,817dk,"Tror du Rasmus Falk Jensen ender i Aston Villa, hvis Jack Grealish skifter vk fra klubben?",2020-08-05 18:39:13,da,"København, Danmark",Jack,0.0,55.676096799999996,12.568337199999998,Denmark
1295,Danfenech1,We wont sign grealish,2020-08-05 18:39:31,en,london ,Jack,0.0,51.5073509,-0.12775830000000002,United Kingdom
1296,offtheball,Here's the latest Deal or No Deal | #OTBAM Will #MUFC fork out for Sancho? Jack Grealish's contract offer L,2020-08-05 18:40:00,en,🎙 - 📻 - 🎧 - 🎥,Jack,0.5,-12.977749000000001,-38.50163010000001,Brazil
1297,FPL_Flooded,A perfect summer for utd: Sancho Pau Torres Grealish *Insert defensive minded CM here*,2020-08-05 18:42:31,en,"England, United Kingdom",Jack,1.0,51.5073509,-0.12775830000000002,United Kingdom
1298,KobRossAikins,Yep. But Grealish for me ticks more. And I must admit Ive watched him more and h,2020-08-05 18:44:22,en,"London, England",Jack,0.5,51.5073509,-0.12775830000000002,United Kingdom
1299,petermckeever,"The most prolific chance creators across Europe's top 5 leagues, featuring Jack Grealish ahead of Lionel Messi ....",2020-08-05 18:44:48,en,"Düsseldorf, Germany",Jack,0.5,51.2277411,6.773455599999999,Germany
1300,joel88carlo,Any news on Jack Grealish?,2020-08-05 18:55:06,en,"Dubai, United Arab Emirates",Jack,0.0,25.204849300000003,55.2707828,United Arab Emirates
1301,sterr53,We will probably get beek and grealish and maybe one more,2020-08-05 18:55:41,en,Southend essex,Jack,0.5,51.5459269,0.7077123000000001,United Kingdom
1302,HiteshJhall,"whats wrong with jack grealish then, go on",2020-08-05 18:56:30,en,"Birmingham, England",Jack,-0.5,52.48624299999999,-1.8904009999999998,United Kingdom
1303,2907jeb,Perfect fit for Joses midfield.. next we need Grealish.. work your magic,2020-08-05 18:57:06,en,"Shreveport, LA / Denver, CO",Jack,0.475,32.5251516,-93.75017890000001,United States
1304,Tad690,": The most prolific chance creators across Europe's top 5 leagues, featuring Jack Grealish ahead of Lionel Messi .... http",2020-08-05 18:57:58,en,South Derbyshire ,Jack,0.5,52.842944700000004,-1.5237491,United Kingdom
1305,B_Muritu,Giggs talked about Grealish being the beat option dor man utd this summer and now scholes,2020-08-05 18:58:40,en,Relocating...,Jack,0.0,,,
1306,Paulius_Paul94,#manchesterunited or #manchestercity for #jackgrealish ?,2020-08-05 18:59:34,en,Lithuania,Jack,0.0,22.424398,-79.94165490000002,Cuba
1307,LeifDPedersen,"I har trods alt Zaha, som i perioder var fremragende. Indtil videre har Villa Grealish, m",2020-08-05 19:00:58,da,"Hovedstaden, Danmark",Jack,0.0,55.675181200000004,12.5493261,Denmark
1308,atanu_74,Anything about Grealish to United?,2020-08-05 19:01:39,en,"Pune, India",Jack,0.0,18.5204303,73.85674370000001,India
1309,arg_astonvilla,"18 por el mejor jugador de la championship? Grealish, Watkins, Trezeguet? AAAAAAAAAAA",2020-08-05 19:01:50,ca,420,Jack,0.0,,,
1310,MTGTripleM,Yeah. But I respect your opinion mate! Who would take then (after signing grealish)?????,2020-08-05 19:03:58,en,"Johannesburg, South Africa",Jack,0.0,-26.2041028,28.047305100000003,South Africa
1311,TimesEurope,"Jack Grealish offered new 100,000-a-week Aston Villa deal to snub ManchesterUnited",2020-08-05 19:05:10,en,France,Jack,0.13636363636363635,43.58904520000001,-79.6441198,Canada
1312,jamesdf5,Grealish probably yes. The others no. They choose money over us so fuck em.,2020-08-05 19:06:26,en,"London, England",Jack,-0.4,51.5073509,-0.12775830000000002,United Kingdom
1313,david_fiasco,All you guys saying we dont need Grealish watch this game and tell me if you still feel the same #MUNLASK,2020-08-05 19:21:22,en,"England, United Kingdom",Jack,-0.2,52.3555177,-1.1743197,United Kingdom
1314,the_gunsway,Grealish malah udah tenggelam rumornya. Bakiak emang.,2020-08-05 19:22:02,in,Nomaden,Jack,0.0,-1.2920658999999999,36.821946200000006,Kenya
1315,david_fiasco,Agreed. Our squad players are just so bad. We need grealish badly as without our first 11 we are very very average,2020-08-05 19:22:04,en,"England, United Kingdom",Jack,-0.33624999999999994,52.3555177,-1.1743197,United Kingdom
1316,smeshial,I wish Man U would buy all of these players: Dunk Sancho Buendia Grealish etc. Let the players compete for play time.,2020-08-05 19:23:34,en,"Buckingham, England",Jack,0.0,51.999326,-0.9876450000000001,United Kingdom
1317,UnrulyTanski,We need Van de Beek or Grealish our back up midfielders are trash,2020-08-05 19:24:05,en,Leyton/Walthamstow,Jack,0.0,51.5702225,-0.014693799999999998,United Kingdom
1318,chintu_macha,"If Grealish joins us and play with the 2nd unit, it's actually Aston Villa all over again I'm screaming",2020-08-05 19:24:39,en,Anxiety Hauptbahnhof ,Jack,0.0,,,
1319,naija_reports,Now on Naija Reports Manchester United prepared to wait until the end of the transfer window to sign Jack Grealish,2020-08-05 19:26:03,en,"Lagos, Nigeria",Jack,0.0,6.5243793,3.3792057,Nigeria
1320,andretamri,And mans out here convinced we dont need grealish or someone,2020-08-05 19:26:36,en,Jamaica,Jack,0.0,53.38112899999999,-1.470085,United Kingdom
1321,rashmanse1,Watching this game makes me realise that signing Grealish wont be a bad thing at all,2020-08-05 19:26:51,en,"London, England",Jack,-0.5499999999999999,51.5073509,-0.12775830000000002,United Kingdom
1322,IssamMarcus19,De ouf je ris quand je lis sancho grealish koulibaly on est champion mdr c est le chantier en dehors du,2020-08-05 19:27:00,fr,"Paris, France",Jack,0.0,48.856614,2.3522218999999995,France
1323,crdo63,Grealish won't like the shorts his are normally tight up his arse!!!!!,2020-08-05 19:27:07,en,"Manchester, England",Jack,-0.5449567522321429,53.4807593,-2.2426305,United Kingdom
1324,Ben_Francis6,": ""Why was there no squad rotation"" ""Where would Grealish and Sancho fit in!?""",2020-08-05 19:27:35,en,St.Helens,Jack,0.5,,,
1325,WolePhoenix,United are contemplating between signing VDB and Grealish. Any serious manger would look at these fringe players and sign both players.,2020-08-05 19:28:01,en,In My Deepest Thoughts.,Jack,-0.3333333333333333,55.428619999999995,-5.5929549000000005,United Kingdom
1326,david_fiasco,Our squad players are pants simple as. We need a grealish quality player for these sorts of games,2020-08-05 19:28:43,en,"England, United Kingdom",Jack,0.0,51.5073509,-0.12775830000000002,United Kingdom
1327,TheEducatedFan,The difference is Grealish wont demand a starting position wherea,2020-08-05 19:29:23,en,UK,Jack,0.0,52.2545225,-2.2668382,United Kingdom
1328,TheEducatedFan,Grealish is coming in as high quality cover/competition for 2/3 o,2020-08-05 19:30:49,en,UK,Jack,0.16,25.0,-71.0,
1329,okochagoat,Grealish or Thiago,2020-08-05 19:31:32,en,Born in london,Jack,0.0,51.5073509,-0.12775830000000002,United Kingdom
1330,jackashurst32,Sancho and grealish ASAP,2020-08-05 19:32:09,en,"Manchester, England",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1331,TheProdigalSean,: Sancho and grealish ASAP,2020-08-05 19:32:20,en,"Lisbon, Portugal",Jack,0.0,38.722252399999995,-9.1393366,Portugal
1332,Laflare10173,C'est la ou un grealish va plus servir que VDB mais bon,2020-08-05 19:32:53,fr,Old Trafford Manchester,Jack,0.0,53.46209399999999,-2.2766419,United Kingdom
1333,_Adewale1,Pls why do we need to pick between DVB and grealish? Why can't we buy both cos this midfield is not it at alll,2020-08-05 19:46:40,en,"Lagos, Nigeria",Jack,0.0,6.5243793,3.3792057,Nigeria
1334,DimMufc,"Donny Van De Beek, Grealish",2020-08-05 19:47:19,en,Lille,Jack,0.0,50.62925,3.057256,France
1335,lyle_gold,This is why we need grealish uno,2020-08-05 19:47:25,en,Jamaica,Jack,0.0,13.0826802,80.2707184,India
1336,shuhel__,This just proves how much we need Sancho AND Grealish. Our squad is so average,2020-08-05 19:47:59,en,Lancashire Lad,Jack,0.11666666666666665,53.763225399999996,-2.7044052000000005,United Kingdom
1337,Tarum_7,We need Grealish &amp; Van De Beek without a doubt,2020-08-05 19:49:09,en,Make a difference #BLM (link),Jack,0.0,52.4750743,-1.8298330000000003,United Kingdom
1338,Frankkensteiner,": This match is another reminder that Grealish isnt an option but a must in this window, its either him or another solid mi",2020-08-05 19:49:15,en,Earth,Jack,0.0,-12.977749000000001,-38.50163010000001,Brazil
1339,RatioU4us,: Lol we need DVB and grealish together,2020-08-05 19:49:20,en,"Accra, Ghana",Jack,0.8,5.6037168,-0.1869644,Ghana
1340,FtblLewisV2,At this point just pay the 80M for Grealish,2020-08-05 19:49:37,en,"Warrington, England",Jack,0.0,53.3900441,-2.5969501,United Kingdom
1341,N15__J,Forget Grealish or Van de Beek. We need both,2020-08-05 19:49:38,en,.,Jack,0.0,53.1423672,-7.692053599999999,Ireland
1342,IbenemeEmmanue3,": Sign Sancho,Grealish and Van De Beek !!",2020-08-05 19:50:48,en,Ivanofrankvisk ukraine ,Jack,0.0,48.922633000000005,24.711117,Ukraine
1343,IamRashman,Imagine crying about not wanting Grealish or Van de Beek after watching that 45 mins. Na so you like suffer reach?,2020-08-05 19:51:43,en,Lagos,Jack,-0.2,6.5243793,3.3792057,Nigeria
1344,darknbold1,We need him as well as players like Grealish and Ruben Neves. These ones in midfield in this ga,2020-08-05 19:52:41,en,On Top Of The World. ,Jack,0.0,51.5459269,0.7077123000000001,United Kingdom
1345,lloydatiku,Van De Beek &amp; Grealish..needed No Argument ... If Bruno or Pogba gets injured...or we have a Wednesday Champion's,2020-08-05 19:53:12,en,"Lagos, Nigeria",Jack,0.0,6.5243793,3.3792057,Nigeria
1346,scout_devil,We need grealish,2020-08-05 19:53:34,en,"Manchester, England",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1347,bryanorozco10,"Para?! 31 aos y solo retrasa los juegos. Mejor voy por Grealish o SM Savic, somos Manchest",2020-08-05 19:54:29,es,"Oxnard,California",Jack,0.0,34.1975048,-119.17705159999998,United States
1348,Ayo_O_,: Imagine crying about not wanting Grealish or Van de Beek after watching that 45 mins. Na so you like suffer reach?,2020-08-05 19:54:55,en,"Lagos, Nigeria",Jack,-0.2,6.5243793,3.3792057,Nigeria
1349,UtdKwolz,"To all the utd fans still questioning whether we need the likes of sancho, grealish and VDB. Look at that half agai",2020-08-05 19:55:04,en,In your head rent free,Jack,-0.16666666666666666,52.57064499999999,1.7342110000000002,United Kingdom
1350,trend440,Grealish to report back to Aston Villa? - Soccer News - According to a recent report from,2020-08-05 19:55:06,en,Nigeria | Worldwide Vibe,Jack,0.0,51.5073509,-0.12775830000000002,United Kingdom
1351,pullthisrope,I have nothing against Hendrie but Id swap him out for Grealish I think his technical a better player imo,2020-08-05 19:55:13,en,Birmingham,Jack,0.25,,,
1352,FootyHimmatt7,Hell I don't care anymore if Grealish comes or not. Him and VDB would've excellent for the bench. Just need proper bench depth. #MUFC,2020-08-05 19:56:07,en,In a Galaxy far far away...,Jack,0.5,52.58501700000001,-2.057635,United Kingdom
1353,CarreiraRowan,Id cash in and get grealish.,2020-08-05 19:56:07,en,"Rosario, Argentina",Jack,0.0,-32.9587022,-60.693041599999994,Argentina
1354,MufcunitedA,Sancho Grealish Top CB New DM Alex Telles Thats what a serious club would do and no one can say we dont need strengthening,2020-08-05 19:56:30,en,England ,Jack,0.101010101010101,52.3555177,-1.1743197,United Kingdom
1355,JabbaJuices,That's why need Grealish noJadon,2020-08-05 19:56:31,en,Queenstown🏡||Vanderbijlpark🎓,Jack,0.0,53.825826,-3.0321599999999997,United Kingdom
1356,UnitedRedscom,Dont moan about tonights performance but then question signing the likes of Grealish. Any injuries to our first-t,2020-08-05 19:56:52,en,"Manchester, England",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1357,_diipo,Same way hes leading the pack to recommending jack grealish (80m),2020-08-05 19:57:03,en,ᴬᴿᴼᵁᴺᴰ ᵀᴴᴱ ᵂᴼᴿᴸᴰ,Jack,0.0,53.1423672,-7.692053599999999,Ireland
1358,andretamri,: Dont moan about tonights performance but then question signing the likes of Grealish. Any injuries to our first-team p,2020-08-05 19:57:44,en,Jamaica,Jack,0.0,53.41063159999999,-2.1575332,United Kingdom
1359,FabioLarcher1,"Tem contratar sim mais no fazer loucura igual pagar 80Mno Grealish e uma conta simples 2 e melhor 1,peg",2020-08-05 19:58:12,pt,"Juiz de Fora, Brasil",Jack,0.0,-21.762364399999996,-43.3436917,Brazil
1360,OvieO,One could argue Grealish is more of a necessity than Sancho in the Man United squad. Lingards time is up. Matas,2020-08-05 19:58:22,en,"Texas (Day), Sapele (Night).",Jack,0.5,31.968598800000002,-99.9018131,United States
1361,AminuMusa2,: Van De Beek &amp; Grealish..needed No Argument ... If Bruno or Pogba gets injured...or we have a Wednesday Champion's League,2020-08-05 19:58:25,en,Nigeria,Jack,0.0,,,
1362,Al_prince19,Fred Mata Mctominay James Lingard was bad? don' raise your eyebrows then when we link with Grealish and put your,2020-08-05 19:59:57,en,Dhaka,Jack,-0.6999999999999998,23.810332,90.4125181,Bangladesh
1363,Official_tayo,Should be Sancho and Grealish not or.,2020-08-05 20:00:07,en,Merx HQ,Jack,0.0,52.48624299999999,-1.8904009999999998,United Kingdom
1364,K7_CMU,Coming from a club who have put 80m on the sale of Jack Grealish !!,2020-08-05 20:00:30,en,"Johnstone, Scotland",Jack,0.0,55.837324,-4.513915,United Kingdom
1365,gooddmanne,Please please loan out Daniel james to Aston Villa and get us grealish......today's squad is full of dead woods,2020-08-05 20:00:39,en,"Sud-Ouest, Cameroon",Jack,0.07499999999999997,51.33421310000001,-0.0754487,United Kingdom
1366,_Tifeee,: One could argue Grealish is more of a necessity than Sancho in the Man United squad. Lingards time is up. Matas time is up.,2020-08-05 20:01:04,en,"Lagos, Nigeria",Jack,0.5,6.5243793,3.3792057,Nigeria
1367,Red_Devil707,"Get sancho , grealish, a Cb and a lB and sell Periera,Lingard,rojo,Jones,smalling and the squad is",2020-08-05 20:01:59,en,"Manchester, England",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1368,OlesReds,mufc shirt with grealish please :),2020-08-05 20:02:03,en,"Wales, United Kingdom",Jack,0.5,52.1306607,-3.7837117,United Kingdom
1369,GabaSharan,Why no movement yet?! Coz were trying for grealish first?,2020-08-05 20:02:09,en,"Bengaluru, India",Jack,0.25,12.9715987,77.5945627,India
1370,Malome_Frank,Go look up Grealishs numbers for the entire season and compare them to Brunos,2020-08-05 20:02:16,en,South Africa,Jack,0.0,52.3555177,-1.1743197,United Kingdom
1371,OtunbaG1,"You know Grealish is England proven unlike VDB. We surely need reinforcements, ou",2020-08-05 20:02:30,en,"Lagos, Nigeria",Jack,0.5,6.5243793,3.3792057,Nigeria
1372,venusakingba,Grealish Odegaard Thiago Kai Brandt,2020-08-05 20:02:36,en,All Equal Planet,Jack,0.0,52.3555177,-1.1743197,United Kingdom
1373,Breeze10110,"More reason why we dearly needed DVB or Grealish. Mata, James and Lingard ain't just got enough in the final third q",2020-08-05 20:02:42,en,🌍 ,Jack,0.125,,,
1374,St_sammiee,: We need him as well as players like Grealish and Ruben Neves. These ones in midfield in this game are j,2020-08-05 20:03:06,en,ZION,Jack,-0.4,,,
1375,LunFarias,": Ocapito doAston Villa, Jack Grealish, 24 anos, receber um novo contrato no valor de 100.000 libras por semana para",2020-08-05 20:03:57,pt,"Rio de Janeiro, Brasil",Jack,0.0,-22.9068467,-43.1728965,Brazil
1376,__meganrichards,4-2-3-1 Guilbert Mings Konsa Targett Luiz McGinn Grealish Benrahma Wesley Watkins OR 4-1-3-2 Gu,2020-08-05 20:04:41,en,"Birmingham, England ",Jack,0.0,52.48624299999999,-1.8904009999999998,United Kingdom
1377,melvinXIIV,buy grealish dont be stupid,2020-08-05 20:05:45,en,Abuja Nigeria,Jack,-0.7999999999999999,9.0764785,7.398574000000001,Nigeria
1378,LifeOfAdunni,: Grealish Odegaard Thiago Kai Brandt,2020-08-05 20:06:27,en,"Lagos, Nigeria",Jack,0.0,6.5243793,3.3792057,Nigeria
1379,FrancisUTD_,We aint signing Grealish thats for sure,2020-08-05 20:06:38,en,"Manchester, England",Jack,0.5,53.4807593,-2.2426305,United Kingdom
1380,FrancisUTD_,No Grealish or Donny,2020-08-05 20:06:47,en,"Manchester, England",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1381,dee_tobhey,Grealish Na just hype mbok,2020-08-05 20:07:15,en,Nigeria,Jack,0.0,-29.780054200000002,30.9541109,South Africa
1382,lukewoodyy,grealish because hes fit,2020-08-05 20:08:07,en,"Birmingham, England",Jack,0.4,52.48624299999999,-1.8904009999999998,United Kingdom
1383,RedDevilDreamer,: We need Grealish &amp; Van De Beek without a doubt,2020-08-05 20:09:13,en,The World,Jack,0.0,,,
1384,interimhandler,hmmm. grealish?,2020-08-05 20:09:20,en,"Wayne Manor, Gotham City",Jack,0.0,,,
1385,gooner_va,Not signing Coutino is good. But we need a creator in midfield. Perhaps Grealish or someone similar.,2020-08-05 20:09:31,en,"Arlington, VA",Jack,0.35,38.879969700000004,-77.1067698,United States
1386,jetagood,The fact Giggs is also recommending grealish is a good enough reason for united not to sign him. Don't say I didn't warn you.,2020-08-05 20:09:53,en,"Right now, your screen.",Jack,0.35,6.5243793,3.3792057,Nigeria
1387,NimishPat75,"Grealish is expensive for a squad player, bring on Chong and Garner and let's see how they do!",2020-08-05 20:10:06,en,Groundhog day,Jack,-0.625,-33.9248685,18.424055300000003,South Africa
1388,tylerstfc,"Freekicks; Palmer, Caddis, Lyden (took them ahead of Grealish) Fryers is g",2020-08-05 21:07:14,en,SN1,Jack,0.0,10.5104642,7.4165053,Nigeria
1389,AbBwana,wakwende sana btw... issue ni itakuwa transfer mzima na the only person tunaweza bahatika ni Grealish...,2020-08-05 21:07:32,tl,"Nairobi, Kenya",Jack,0.0,-1.2920658999999999,36.821946200000006,Kenya
1390,akuche_tombuxx,Dont be surprised if we go for Grealish,2020-08-05 21:08:24,en,Ibadan Nigeria,Jack,0.1,7.3775355,3.9470396,Nigeria
1391,itsm28,Ngl sell them both and get VDB+Grealish,2020-08-05 21:10:03,en,SE28| cants. ,Jack,0.0,9.0764785,7.398574000000001,Nigeria
1392,ciano5678,80m for grealish. No thanks,2020-08-05 21:10:23,en,"Dublin City, Ireland",Jack,-0.1,53.34980529999999,-6.2603097000000005,Ireland
1393,PhilOduro,"You right mate, that's why they need to buy both Sancho and Grealish",2020-08-05 21:11:11,en,Unknown,Jack,0.2857142857142857,,,
1394,Awais08,Better to sell him and get grealish ??????,2020-08-05 21:11:16,en,Islamabad,Jack,0.5,33.684420200000005,73.04788479999998,Pakistan
1395,MrMrhotshot8,": Sign Sancho,Grealish and Van De Beek!! Sell - Lingard,James,Mata,Pereira,Jones,Rojo !! https:/",2020-08-05 21:11:19,en,"Kampala, Uganda",Jack,0.0,0.3475964,32.5825197,Uganda
1396,ohSlapper,Sell him wont win a league with that need grealish,2020-08-05 21:12:37,en,"England, United Kingdom",Jack,0.8,52.3555177,-1.1743197,United Kingdom
1397,FrancisUTD_,Agree lad. We need a Grealish or VDB type too,2020-08-05 21:12:54,en,"Manchester, England",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1398,SaiNo23,"Fans more depth, ok fair !! Will Grealish be ok being on bench ?!",2020-08-05 21:13:13,en,PSN: Hinky23 XboxLive: SaiNo23,Jack,0.65625,53.456306999999995,-2.737095,United Kingdom
1399,eskiBz5,Sancho sancho sancho! I just want Grealish #mufc,2020-08-05 21:13:29,en,"Manchester, England ",Jack,0.0,53.4807593,-2.2426305,United Kingdom
1400,KizzaUTD,Grealish to replace Fred yaknow,2020-08-05 21:13:38,en,I hate life @ ManUtd island ,Jack,0.0,52.87901579999999,-1.6337416999999999,United Kingdom
1401,dhi_sebastian,"Paul Scholes should just shut up about Martial, just shut tf up. Grealish can wait cos Lingard is back in business",2020-08-05 21:14:12,en,Middle Earth,Jack,0.0,41.5010909,-8.777408300000001,Portugal
1402,Myl26683033,": Arsenal boss Mikel Arteta becomes latest Premier League big name to splash out on 20,000 guard dog after Jack Grealish, Paul Po",2020-08-05 21:15:10,en,"İstanbul, Türkiye",Jack,0.25,41.0082376,28.978358899999996,Turkey
1403,SamTay18,"Tomorrow well be linked with Grealish and hell be training with the first team squad, but wont sign #Arsenal #TransferNews #Grealish",2020-08-05 21:15:36,en,Essex,Jack,0.25,53.48090440000001,-2.2440817,United Kingdom
1404,Ayxxxbami,Sancho Grealish Koulibaly Wissam Ben Yedder,2020-08-05 21:16:10,en,A place I can't afford... ,Jack,0.0,52.48624299999999,-1.8904009999999998,United Kingdom
1405,joshhands_,Jack Grealish is set to be offered a new five year contract worth 100k a week. Tyrone Mings &amp; John McGinn will al,2020-08-05 21:16:17,en,"The Holte End, Villa Park",Jack,0.21818181818181812,-1.2920658999999999,36.821946200000006,Kenya
1406,jakeob_e,Jack Grealish created more chances last season than LIONEL MESSI. At this point I dont even know what to say anymo,2020-08-05 21:17:08,en,"Wiltshire, England",Jack,0.25,51.349199600000006,-1.9927105,United Kingdom
1407,EthanFromOnline,They'll likely have money to blow if Grealish goes though. Could see,2020-08-05 21:17:23,en,Here And Nowhere Else,Jack,0.0,,,
1408,HarriersC,at what point will villa fans accept Grealish is no longer a kid ? hes nearly 25....,2020-08-05 21:17:48,en,On our way ,Jack,0.1,51.5073509,-0.12775830000000002,United Kingdom
1409,naimkudo,: if anything its shown how much we need Jack Grealish.,2020-08-05 21:19:06,en,"Kuching, Sarawak",Jack,0.2,1.553504,110.35929270000001,Malaysia
1410,JonnyGreen03,I wouldve gone for Grealish vs united but good goal nonetheless,2020-08-06 01:17:47,en,0121,Jack,0.7,51.454513,-2.58791,United Kingdom
1411,guenzizou,"Aouar, Buendia, Grealish, Szobozlai and others in this mould",2020-08-06 01:22:04,en,"Donegal, Ireland",Jack,0.0,54.653827,-8.1096143,Ireland
1412,ashprice__,: Jack Grealish created more chances last season than LIONEL MESSI. At this point I dont even know what to say anymore... #a,2020-08-06 01:22:05,en,Gloucester/Walsall,Jack,0.25,52.5776844,-1.9559116,United Kingdom
1413,Omar19829595,True wallah,2020-07-15 13:29:42,en,"Boston, MA",Kai,0.35,42.360082500000004,-71.0588801,United States
1414,muhsin_iqbal,"Real Madrid are trying to do a swap deal [for Kai Havertz] at the minute. However, Leverkusen would prefer to take",2020-07-15 13:30:12,en,"Dubai, United Arab Emirates",Kai,0.2,25.204849300000003,55.2707828,United Arab Emirates
1415,SK_arsenal,"Bayern will not make a move for Kai Havertz this summer, even if Thiago is sold. The club is looking on the market for a yo",2020-07-15 13:30:15,en,"London, England",Kai,0.0,51.5073509,-0.12775830000000002,United Kingdom
1416,Ebo_Pedrito,"Real Madrid are trying to do a swap deal [for Kai Havertz] at the minute. However, Leverkusen would prefer to take a ful",2020-07-15 13:30:22,en,Accra Ghana.,Kai,0.2,5.6037168,-0.1869644,Ghana
